âge,profession,état_civil,éducation,défaut,solde,prêt_logement,prêt_personnel,contact,jour,mois,durée,campagne,jours_précédents,précédent,résultat_précédent,souscription
61,retraité,marié,secondaire,non,4248,oui,non,inconnu,14,mai,71,1,-1,0,inconnu,non
54,cadre,divorcé,secondaire,non,155,oui,non,inconnu,14,mai,75,1,-1,0,inconnu,non
46,ouvrier,marié,primaire,non,501,oui,non,inconnu,14,mai,230,2,-1,0,inconnu,non
51,administratif,marié,primaire,non,658,oui,non,inconnu,14,mai,369,1,-1,0,inconnu,non
42,ouvrier,marié,secondaire,non,3743,oui,non,inconnu,14,mai,136,1,-1,0,inconnu,non
42,ouvrier,marié,primaire,non,329,oui,non,inconnu,14,mai,22,4,-1,0,inconnu,non
60,cadre,marié,primaire,non,703,oui,non,inconnu,14,mai,378,1,-1,0,inconnu,non
41,ouvrier,marié,primaire,non,7735,oui,non,inconnu,14,mai,240,1,-1,0,inconnu,non
41,services,marié,primaire,non,455,oui,non,inconnu,14,mai,80,1,-1,0,inconnu,non
55,ouvrier,marié,secondaire,non,831,oui,non,inconnu,14,mai,144,1,-1,0,inconnu,non
46,services,marié,secondaire,non,1757,oui,non,inconnu,14,mai,380,4,-1,0,inconnu,non
54,ouvrier,marié,secondaire,non,1480,oui,non,inconnu,14,mai,108,1,-1,0,inconnu,non
51,ouvrier,marié,secondaire,non,7180,oui,non,inconnu,14,mai,927,1,-1,0,inconnu,oui
47,services,divorcé,secondaire,non,4906,oui,non,inconnu,14,mai,389,1,-1,0,inconnu,non
35,cadre,célibataire,supérieur,non,592,non,oui,inconnu,14,mai,192,1,-1,0,inconnu,non
30,ouvrier,marié,secondaire,non,128,oui,non,inconnu,14,mai,273,1,-1,0,inconnu,non
32,cadre,célibataire,secondaire,non,160,oui,non,inconnu,14,mai,48,1,-1,0,inconnu,non
35,ouvrier,marié,primaire,non,441,oui,non,inconnu,14,mai,8,1,-1,0,inconnu,non
48,ouvrier,célibataire,secondaire,non,8982,oui,non,inconnu,14,mai,628,1,-1,0,inconnu,non
36,services,marié,secondaire,non,338,non,non,inconnu,14,mai,90,1,-1,0,inconnu,non
53,services,marié,secondaire,non,10749,oui,non,inconnu,14,mai,221,1,-1,0,inconnu,non
48,technicien,marié,secondaire,non,638,oui,non,inconnu,14,mai,217,1,-1,0,inconnu,non
42,services,marié,secondaire,non,737,oui,non,inconnu,14,mai,762,2,-1,0,inconnu,non
38,services,célibataire,secondaire,non,7695,oui,non,inconnu,14,mai,193,2,-1,0,inconnu,non
32,administratif,célibataire,secondaire,non,91,oui,non,inconnu,14,mai,302,2,-1,0,inconnu,non
51,chômeur,marié,secondaire,non,760,oui,non,inconnu,14,mai,411,1,-1,0,inconnu,non
34,ouvrier,marié,secondaire,non,683,oui,non,inconnu,14,mai,245,2,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,1311,oui,non,inconnu,14,mai,746,1,-1,0,inconnu,non
50,ouvrier,marié,secondaire,non,606,oui,non,inconnu,14,mai,673,2,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,0,oui,non,inconnu,14,mai,220,7,-1,0,inconnu,non
25,services,célibataire,secondaire,non,192,oui,non,inconnu,14,mai,232,1,-1,0,inconnu,non
60,ouvrier,marié,secondaire,non,751,oui,non,inconnu,14,mai,115,3,-1,0,inconnu,non
32,technicien,célibataire,inconnu,non,10600,non,non,inconnu,14,mai,485,2,-1,0,inconnu,non
44,administratif,marié,secondaire,non,447,oui,oui,inconnu,14,mai,106,5,-1,0,inconnu,non
26,étudiant,célibataire,secondaire,non,3096,oui,non,inconnu,14,mai,107,1,-1,0,inconnu,non
36,administratif,marié,secondaire,non,998,oui,non,inconnu,14,mai,1044,2,-1,0,inconnu,non
29,entrepreneur,célibataire,supérieur,non,303,oui,non,inconnu,14,mai,180,4,-1,0,inconnu,non
29,cadre,célibataire,supérieur,non,1952,oui,non,inconnu,14,mai,354,1,-1,0,inconnu,non
42,ouvrier,marié,secondaire,non,171,oui,non,inconnu,14,mai,55,1,-1,0,inconnu,non
32,ouvrier,célibataire,secondaire,non,116,non,non,inconnu,14,mai,392,1,-1,0,inconnu,non
37,administratif,marié,secondaire,non,766,oui,non,inconnu,14,mai,123,1,-1,0,inconnu,non
50,administratif,divorcé,secondaire,oui,-500,oui,non,inconnu,14,mai,148,3,-1,0,inconnu,non
44,ouvrier,marié,secondaire,non,2017,oui,non,inconnu,14,mai,74,3,-1,0,inconnu,non
43,technicien,marié,secondaire,non,672,oui,non,inconnu,14,mai,267,8,-1,0,inconnu,non
41,services,marié,primaire,non,450,oui,non,inconnu,14,mai,374,2,-1,0,inconnu,non
45,administratif,marié,secondaire,non,-31,oui,non,inconnu,14,mai,295,2,-1,0,inconnu,non
41,administratif,marié,supérieur,non,5426,oui,non,inconnu,14,mai,149,2,-1,0,inconnu,non
57,technicien,marié,secondaire,non,629,oui,non,inconnu,14,mai,226,2,-1,0,inconnu,non
34,indépendant,célibataire,supérieur,non,2800,oui,non,inconnu,14,mai,668,1,-1,0,inconnu,non
47,services,marié,secondaire,non,1549,oui,non,inconnu,14,mai,95,6,-1,0,inconnu,non
49,technicien,marié,secondaire,non,6050,oui,non,inconnu,14,mai,229,2,-1,0,inconnu,non
58,ouvrier,marié,primaire,non,1406,oui,non,inconnu,14,mai,252,3,-1,0,inconnu,non
51,chômeur,marié,secondaire,non,425,oui,non,inconnu,14,mai,286,14,-1,0,inconnu,non
30,cadre,marié,supérieur,non,-328,oui,non,inconnu,14,mai,242,5,-1,0,inconnu,non
47,services,divorcé,secondaire,non,430,oui,oui,inconnu,14,mai,335,1,-1,0,inconnu,non
29,technicien,célibataire,secondaire,non,6911,non,non,inconnu,14,mai,323,5,-1,0,inconnu,non
51,ouvrier,marié,primaire,non,111,oui,non,inconnu,14,mai,140,1,-1,0,inconnu,non
49,femme de ménage,célibataire,primaire,non,1158,oui,non,inconnu,14,mai,159,3,-1,0,inconnu,non
43,services,marié,secondaire,non,823,oui,non,inconnu,14,mai,293,3,-1,0,inconnu,non
41,ouvrier,marié,primaire,non,410,oui,non,inconnu,14,mai,85,4,-1,0,inconnu,non
29,administratif,célibataire,secondaire,non,1028,oui,non,inconnu,14,mai,343,1,-1,0,inconnu,non
42,ouvrier,marié,primaire,non,1288,oui,non,inconnu,14,mai,295,1,-1,0,inconnu,non
34,ouvrier,célibataire,secondaire,oui,-115,oui,non,inconnu,14,mai,360,1,-1,0,inconnu,non
44,cadre,marié,supérieur,non,474,oui,oui,inconnu,14,mai,183,4,-1,0,inconnu,non
44,services,divorcé,secondaire,non,2416,oui,non,inconnu,14,mai,304,3,-1,0,inconnu,non
30,cadre,marié,supérieur,non,233,oui,non,inconnu,14,mai,382,10,-1,0,inconnu,non
26,ouvrier,célibataire,secondaire,non,277,non,non,inconnu,14,mai,514,2,-1,0,inconnu,non
28,technicien,célibataire,secondaire,non,280,oui,non,inconnu,14,mai,142,3,-1,0,inconnu,non
42,technicien,marié,supérieur,non,2106,oui,oui,inconnu,14,mai,162,2,-1,0,inconnu,non
40,femme de ménage,divorcé,primaire,non,2610,oui,non,inconnu,14,mai,301,3,-1,0,inconnu,non
49,retraité,marié,secondaire,non,329,oui,non,inconnu,14,mai,264,2,-1,0,inconnu,non
42,administratif,divorcé,secondaire,non,1811,oui,non,inconnu,14,mai,150,1,-1,0,inconnu,non
29,administratif,marié,secondaire,non,387,oui,oui,inconnu,14,mai,49,1,-1,0,inconnu,non
47,ouvrier,marié,primaire,non,6439,oui,non,inconnu,14,mai,326,3,-1,0,inconnu,non
42,cadre,marié,inconnu,non,1333,oui,non,inconnu,14,mai,468,2,-1,0,inconnu,non
45,services,divorcé,secondaire,non,864,oui,non,inconnu,14,mai,183,2,-1,0,inconnu,non
29,administratif,célibataire,secondaire,non,900,oui,non,inconnu,14,mai,339,1,-1,0,inconnu,non
41,technicien,marié,supérieur,non,744,oui,non,inconnu,14,mai,125,1,-1,0,inconnu,non
40,ouvrier,célibataire,inconnu,non,4370,oui,non,inconnu,14,mai,232,2,-1,0,inconnu,non
48,administratif,marié,secondaire,non,6532,oui,non,inconnu,14,mai,312,5,-1,0,inconnu,non
41,ouvrier,marié,primaire,non,348,oui,non,inconnu,14,mai,423,2,-1,0,inconnu,non
60,retraité,marié,secondaire,non,2077,oui,non,inconnu,14,mai,163,1,-1,0,inconnu,non
44,cadre,marié,supérieur,non,1945,non,non,inconnu,14,mai,191,1,-1,0,inconnu,non
49,indépendant,célibataire,supérieur,non,21,oui,non,inconnu,14,mai,248,1,-1,0,inconnu,non
47,cadre,divorcé,supérieur,non,4556,oui,non,inconnu,14,mai,146,1,-1,0,inconnu,non
48,technicien,marié,secondaire,non,1764,oui,non,inconnu,14,mai,125,2,-1,0,inconnu,non
44,administratif,marié,primaire,non,248,oui,non,inconnu,14,mai,234,1,-1,0,inconnu,non
28,ouvrier,marié,primaire,non,0,non,non,inconnu,14,mai,17,24,-1,0,inconnu,non
31,services,marié,secondaire,non,37,oui,non,inconnu,14,mai,546,1,-1,0,inconnu,non
29,ouvrier,marié,primaire,non,236,oui,non,inconnu,14,mai,554,1,-1,0,inconnu,non
28,étudiant,célibataire,secondaire,non,246,oui,non,inconnu,14,mai,162,4,-1,0,inconnu,non
43,services,divorcé,secondaire,non,206,oui,non,inconnu,14,mai,436,1,-1,0,inconnu,non
32,services,marié,secondaire,non,162,oui,non,inconnu,14,mai,297,2,-1,0,inconnu,non
44,technicien,divorcé,secondaire,non,976,oui,non,inconnu,14,mai,302,2,-1,0,inconnu,non
42,technicien,marié,secondaire,non,645,oui,oui,inconnu,14,mai,349,5,-1,0,inconnu,non
45,ouvrier,marié,primaire,non,1794,oui,non,inconnu,14,mai,174,2,-1,0,inconnu,non
31,administratif,célibataire,secondaire,non,358,oui,non,inconnu,14,mai,180,1,-1,0,inconnu,non
48,technicien,célibataire,secondaire,non,9131,oui,non,inconnu,14,mai,902,5,-1,0,inconnu,non
45,ouvrier,marié,primaire,non,532,oui,non,inconnu,14,mai,137,2,-1,0,inconnu,non
27,ouvrier,célibataire,secondaire,non,1150,oui,non,inconnu,14,mai,282,1,-1,0,inconnu,non
55,ouvrier,marié,primaire,non,680,oui,non,inconnu,14,mai,321,1,-1,0,inconnu,non
45,entrepreneur,marié,secondaire,non,245,oui,non,inconnu,14,mai,126,3,-1,0,inconnu,non
50,chômeur,marié,secondaire,non,-13,oui,non,inconnu,14,mai,554,1,-1,0,inconnu,non
44,chômeur,marié,secondaire,non,728,oui,non,inconnu,14,mai,21,11,-1,0,inconnu,non
45,administratif,marié,secondaire,non,137,oui,non,inconnu,14,mai,427,1,-1,0,inconnu,non
51,femme de ménage,marié,primaire,non,289,non,non,inconnu,14,mai,97,5,-1,0,inconnu,non
30,ouvrier,célibataire,secondaire,non,609,oui,non,inconnu,14,mai,402,1,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,15740,oui,non,inconnu,14,mai,252,2,-1,0,inconnu,non
41,ouvrier,marié,primaire,non,574,oui,non,inconnu,14,mai,449,2,-1,0,inconnu,non
30,ouvrier,marié,primaire,non,1480,oui,non,inconnu,14,mai,360,2,-1,0,inconnu,non
41,ouvrier,marié,secondaire,non,343,oui,non,inconnu,14,mai,89,7,-1,0,inconnu,non
29,ouvrier,marié,secondaire,non,424,oui,oui,inconnu,14,mai,241,2,-1,0,inconnu,non
31,administratif,marié,secondaire,non,413,oui,non,inconnu,14,mai,574,2,-1,0,inconnu,non
40,technicien,célibataire,secondaire,non,277,oui,non,inconnu,14,mai,274,2,-1,0,inconnu,non
41,ouvrier,marié,secondaire,non,2157,oui,non,inconnu,14,mai,154,2,-1,0,inconnu,non
43,administratif,divorcé,secondaire,non,738,oui,non,inconnu,14,mai,71,4,-1,0,inconnu,non
43,ouvrier,marié,primaire,non,-101,oui,non,inconnu,14,mai,122,4,-1,0,inconnu,non
50,entrepreneur,marié,supérieur,non,-52,oui,non,inconnu,14,mai,166,4,-1,0,inconnu,non
40,chômeur,divorcé,secondaire,non,262,oui,non,inconnu,14,mai,163,5,-1,0,inconnu,non
23,ouvrier,célibataire,secondaire,non,-95,oui,non,inconnu,14,mai,167,3,-1,0,inconnu,non
37,administratif,marié,secondaire,non,66,oui,non,inconnu,14,mai,91,7,-1,0,inconnu,non
47,ouvrier,marié,secondaire,non,3630,oui,non,inconnu,14,mai,133,4,-1,0,inconnu,non
29,ouvrier,marié,secondaire,non,294,oui,non,inconnu,14,mai,594,2,-1,0,inconnu,non
46,technicien,marié,secondaire,non,1465,oui,non,inconnu,14,mai,86,2,-1,0,inconnu,non
31,administratif,marié,secondaire,non,0,oui,non,inconnu,14,mai,40,2,-1,0,inconnu,non
57,technicien,célibataire,secondaire,non,5961,oui,non,inconnu,14,mai,166,3,-1,0,inconnu,non
54,ouvrier,marié,secondaire,non,1487,oui,non,inconnu,14,mai,302,16,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,-295,oui,non,inconnu,14,mai,303,4,-1,0,inconnu,non
36,ouvrier,marié,secondaire,non,0,non,non,inconnu,14,mai,636,6,-1,0,inconnu,non
54,ouvrier,marié,secondaire,non,219,oui,non,inconnu,14,mai,341,5,-1,0,inconnu,non
38,technicien,marié,secondaire,non,1442,oui,oui,inconnu,14,mai,483,3,-1,0,inconnu,non
38,ouvrier,marié,secondaire,non,360,oui,non,inconnu,14,mai,220,2,-1,0,inconnu,non
40,ouvrier,,secondaire,non,339,oui,non,inconnu,14,mai,234,2,-1,0,inconnu,non
46,technicien,marié,secondaire,non,1427,oui,non,inconnu,14,mai,32,3,-1,0,inconnu,non
41,administratif,célibataire,secondaire,non,30,oui,non,inconnu,14,mai,211,3,-1,0,inconnu,non
33,cadre,marié,supérieur,non,483,oui,non,inconnu,14,mai,738,2,-1,0,inconnu,non
36,administratif,marié,secondaire,non,402,oui,non,inconnu,14,mai,482,2,-1,0,inconnu,non
59,retraité,marié,secondaire,non,5678,oui,non,inconnu,14,mai,238,2,-1,0,inconnu,non
49,ouvrier,marié,primaire,non,0,non,non,inconnu,14,mai,370,2,-1,0,inconnu,non
49,ouvrier,marié,secondaire,non,2631,oui,non,inconnu,14,mai,76,2,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,112,oui,non,inconnu,14,mai,225,2,-1,0,inconnu,non
38,administratif,marié,secondaire,non,664,oui,non,inconnu,14,mai,256,2,-1,0,inconnu,non
44,technicien,marié,secondaire,non,2626,oui,non,inconnu,14,mai,567,3,-1,0,inconnu,non
43,technicien,célibataire,secondaire,non,28,oui,non,inconnu,14,mai,2241,4,-1,0,inconnu,non
42,ouvrier,marié,primaire,non,321,oui,non,inconnu,14,mai,147,3,-1,0,inconnu,non
41,administratif,marié,secondaire,non,1794,oui,non,inconnu,14,mai,135,2,-1,0,inconnu,non
52,services,marié,secondaire,non,989,oui,non,inconnu,14,mai,260,2,-1,0,inconnu,non
41,technicien,célibataire,supérieur,non,6029,oui,non,inconnu,14,mai,254,2,-1,0,inconnu,non
29,ouvrier,marié,secondaire,non,416,oui,non,inconnu,14,mai,1118,2,-1,0,inconnu,non
36,ouvrier,marié,inconnu,non,-389,oui,non,inconnu,14,mai,76,9,-1,0,inconnu,non
42,ouvrier,marié,inconnu,non,1260,oui,non,inconnu,14,mai,79,3,-1,0,inconnu,non
34,cadre,marié,supérieur,non,82,non,non,inconnu,14,mai,94,6,-1,0,inconnu,non
35,technicien,marié,secondaire,non,94,oui,oui,inconnu,14,mai,208,5,-1,0,inconnu,non
41,ouvrier,divorcé,secondaire,non,5291,oui,non,inconnu,14,mai,1423,3,-1,0,inconnu,oui
57,retraité,marié,primaire,non,3401,oui,non,inconnu,14,mai,271,2,-1,0,inconnu,non
46,indépendant,marié,secondaire,non,0,oui,oui,inconnu,14,mai,166,5,-1,0,inconnu,non
58,administratif,marié,secondaire,non,-1196,oui,oui,inconnu,14,mai,256,4,-1,0,inconnu,non
50,ouvrier,marié,secondaire,non,810,oui,non,inconnu,14,mai,19,14,-1,0,inconnu,non
57,technicien,divorcé,secondaire,non,3105,oui,non,inconnu,14,mai,173,11,-1,0,inconnu,non
47,technicien,marié,secondaire,non,351,oui,non,inconnu,14,mai,367,3,-1,0,inconnu,non
46,ouvrier,célibataire,secondaire,non,2612,oui,non,inconnu,14,mai,414,2,-1,0,inconnu,non
47,ouvrier,divorcé,primaire,non,556,oui,non,inconnu,14,mai,227,4,-1,0,inconnu,non
49,ouvrier,divorcé,primaire,non,380,oui,non,inconnu,14,mai,349,2,-1,0,inconnu,non
49,ouvrier,marié,primaire,non,953,oui,non,inconnu,14,mai,278,2,-1,0,inconnu,non
26,ouvrier,célibataire,secondaire,non,786,oui,oui,inconnu,14,mai,103,5,-1,0,inconnu,non
52,cadre,marié,supérieur,non,601,oui,non,inconnu,14,mai,249,2,-1,0,inconnu,non
47,cadre,marié,secondaire,non,651,oui,non,inconnu,14,mai,143,3,-1,0,inconnu,non
43,technicien,célibataire,secondaire,non,0,oui,non,inconnu,14,mai,37,3,-1,0,inconnu,non
20,étudiant,célibataire,supérieur,non,79,oui,non,inconnu,14,mai,168,3,-1,0,inconnu,non
43,services,marié,secondaire,non,0,oui,non,inconnu,14,mai,260,3,-1,0,inconnu,non
53,administratif,marié,secondaire,non,4464,oui,non,inconnu,14,mai,162,3,-1,0,inconnu,non
40,indépendant,marié,primaire,non,422,oui,non,inconnu,14,mai,187,3,-1,0,inconnu,non
52,technicien,marié,secondaire,non,598,non,non,inconnu,14,mai,266,2,-1,0,inconnu,non
43,technicien,divorcé,supérieur,non,123,non,non,inconnu,14,mai,279,2,-1,0,inconnu,non
55,cadre,marié,supérieur,non,0,oui,non,inconnu,14,mai,159,2,-1,0,inconnu,non
41,entrepreneur,marié,secondaire,non,718,oui,non,inconnu,14,mai,318,2,-1,0,inconnu,non
36,ouvrier,marié,secondaire,non,-406,oui,oui,inconnu,14,mai,104,3,-1,0,inconnu,non
57,cadre,divorcé,secondaire,non,3625,oui,non,inconnu,14,mai,747,3,-1,0,inconnu,non
30,administratif,célibataire,secondaire,oui,-35,oui,non,inconnu,14,mai,1204,4,-1,0,inconnu,non
41,cadre,marié,supérieur,non,1132,non,non,inconnu,15,mai,95,4,-1,0,inconnu,non
56,services,marié,secondaire,non,1121,oui,non,inconnu,15,mai,176,2,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,3407,oui,non,inconnu,15,mai,179,2,-1,0,inconnu,non
45,ouvrier,marié,secondaire,non,827,oui,non,inconnu,15,mai,319,5,-1,0,inconnu,non
43,retraité,marié,primaire,non,471,non,oui,inconnu,15,mai,114,2,-1,0,inconnu,non
50,technicien,marié,supérieur,non,2938,oui,non,inconnu,15,mai,170,5,-1,0,inconnu,non
26,ouvrier,marié,primaire,non,-219,oui,oui,inconnu,15,mai,311,5,-1,0,inconnu,non
34,services,célibataire,secondaire,non,719,oui,non,inconnu,15,mai,362,3,-1,0,inconnu,non
39,administratif,marié,primaire,non,-439,oui,non,inconnu,15,mai,347,8,-1,0,inconnu,non
32,cadre,célibataire,supérieur,non,0,oui,non,inconnu,15,mai,86,4,-1,0,inconnu,non
46,services,marié,secondaire,non,74,oui,non,inconnu,15,mai,101,4,-1,0,inconnu,non
58,cadre,marié,supérieur,non,44,oui,non,inconnu,15,mai,288,2,-1,0,inconnu,non
54,entrepreneur,marié,secondaire,non,52,oui,non,inconnu,15,mai,44,3,-1,0,inconnu,non
40,services,marié,secondaire,non,581,oui,non,inconnu,15,mai,1013,3,-1,0,inconnu,non
42,cadre,marié,primaire,non,860,oui,non,inconnu,15,mai,90,3,-1,0,inconnu,non
42,chômeur,marié,primaire,non,259,oui,non,inconnu,15,mai,155,6,-1,0,inconnu,non
50,ouvrier,marié,secondaire,non,95,oui,non,inconnu,15,mai,468,5,-1,0,inconnu,non
50,cadre,marié,supérieur,non,-516,oui,non,inconnu,15,mai,226,2,-1,0,inconnu,non
42,femme de ménage,célibataire,primaire,non,5774,oui,non,inconnu,15,mai,54,2,-1,0,inconnu,non
41,ouvrier,marié,secondaire,non,1384,oui,non,inconnu,15,mai,1162,4,-1,0,inconnu,oui
50,ouvrier,marié,primaire,non,5131,oui,non,inconnu,15,mai,114,2,-1,0,inconnu,non
42,administratif,marié,secondaire,non,2918,oui,non,inconnu,15,mai,349,2,-1,0,inconnu,non
46,administratif,marié,secondaire,non,556,oui,oui,inconnu,15,mai,646,3,-1,0,inconnu,oui
48,administratif,marié,secondaire,non,2235,oui,oui,inconnu,15,mai,755,2,-1,0,inconnu,non
50,cadre,marié,supérieur,oui,-143,oui,non,inconnu,15,mai,305,3,-1,0,inconnu,non
52,technicien,divorcé,primaire,non,1500,non,non,inconnu,15,mai,148,3,-1,0,inconnu,non
43,administratif,célibataire,secondaire,non,56831,non,non,inconnu,15,mai,243,1,-1,0,inconnu,non
57,cadre,marié,supérieur,non,2440,oui,non,inconnu,15,mai,391,2,-1,0,inconnu,non
49,administratif,célibataire,secondaire,non,2040,oui,non,inconnu,15,mai,204,1,-1,0,inconnu,non
30,cadre,marié,secondaire,non,678,oui,non,inconnu,15,mai,236,4,-1,0,inconnu,non
52,technicien,marié,secondaire,non,5006,oui,non,inconnu,15,mai,112,1,-1,0,inconnu,non
41,femme de ménage,marié,primaire,non,3291,oui,non,inconnu,15,mai,125,4,-1,0,inconnu,non
47,services,marié,secondaire,non,543,oui,non,inconnu,15,mai,141,1,-1,0,inconnu,non
46,administratif,marié,secondaire,non,4048,oui,non,inconnu,15,mai,360,1,-1,0,inconnu,non
27,services,marié,secondaire,non,0,oui,non,inconnu,15,mai,312,6,-1,0,inconnu,non
46,services,marié,secondaire,non,3269,oui,non,inconnu,15,mai,366,1,-1,0,inconnu,non
53,entrepreneur,marié,supérieur,non,420,oui,non,inconnu,15,mai,100,1,-1,0,inconnu,non
51,retraité,marié,secondaire,non,0,non,non,inconnu,15,mai,70,1,-1,0,inconnu,non
47,technicien,marié,secondaire,non,201,oui,non,inconnu,15,mai,254,1,-1,0,inconnu,non
60,retraité,marié,secondaire,non,2537,oui,oui,inconnu,15,mai,230,1,-1,0,inconnu,non
47,cadre,divorcé,supérieur,non,107,non,non,inconnu,15,mai,246,1,-1,0,inconnu,non
48,services,marié,secondaire,non,6127,oui,non,inconnu,15,mai,97,1,-1,0,inconnu,non
45,ouvrier,marié,secondaire,non,4509,oui,non,inconnu,15,mai,135,1,-1,0,inconnu,non
52,ouvrier,divorcé,primaire,non,-191,oui,non,inconnu,15,mai,755,1,-1,0,inconnu,oui
53,retraité,marié,supérieur,non,183,oui,non,inconnu,15,mai,73,1,-1,0,inconnu,non
54,technicien,marié,supérieur,non,2883,oui,oui,inconnu,15,mai,12,3,-1,0,inconnu,non
46,administratif,divorcé,secondaire,non,2515,oui,oui,inconnu,15,mai,65,1,-1,0,inconnu,non
48,administratif,divorcé,secondaire,non,1108,oui,non,inconnu,15,mai,420,1,-1,0,inconnu,non
43,retraité,marié,secondaire,non,56,oui,oui,inconnu,15,mai,259,1,-1,0,inconnu,non
42,chômeur,marié,supérieur,non,1270,oui,non,inconnu,15,mai,192,1,-1,0,inconnu,non
56,retraité,marié,secondaire,non,1894,oui,non,inconnu,15,mai,189,1,-1,0,inconnu,non
48,services,divorcé,secondaire,non,0,oui,oui,inconnu,15,mai,263,1,-1,0,inconnu,non
45,ouvrier,marié,primaire,non,2217,oui,non,inconnu,15,mai,126,1,-1,0,inconnu,non
51,administratif,marié,primaire,non,1330,oui,non,inconnu,15,mai,415,8,-1,0,inconnu,non
43,indépendant,célibataire,inconnu,non,3173,non,non,inconnu,15,mai,746,1,-1,0,inconnu,oui
42,technicien,célibataire,supérieur,non,2157,oui,oui,inconnu,15,mai,260,1,-1,0,inconnu,non
44,cadre,marié,supérieur,non,1033,oui,non,inconnu,15,mai,71,1,-1,0,inconnu,non
40,services,marié,secondaire,non,4157,oui,non,inconnu,15,mai,735,1,-1,0,inconnu,non
57,cadre,marié,secondaire,non,3381,oui,non,inconnu,15,mai,75,1,-1,0,inconnu,non
42,technicien,célibataire,secondaire,non,1882,oui,non,inconnu,15,mai,87,1,-1,0,inconnu,non
58,services,marié,secondaire,non,0,oui,non,inconnu,15,mai,183,5,-1,0,inconnu,non
40,services,divorcé,secondaire,non,1927,oui,non,inconnu,15,mai,62,1,-1,0,inconnu,non
49,services,divorcé,secondaire,non,3649,oui,oui,inconnu,15,mai,150,1,-1,0,inconnu,non
46,cadre,célibataire,secondaire,non,244,oui,non,inconnu,15,mai,244,1,-1,0,inconnu,non
54,technicien,divorcé,secondaire,non,1705,oui,non,inconnu,15,mai,367,2,-1,0,inconnu,non
60,entrepreneur,marié,supérieur,non,1164,oui,non,inconnu,15,mai,325,1,-1,0,inconnu,non
42,ouvrier,marié,secondaire,non,9359,oui,non,inconnu,15,mai,197,1,-1,0,inconnu,non
